"FormKey","EditorID","Gated","Class"
"02C48C:Dragonborn.esm","DLC2SublistEnchNordicBowChaos","True","container-only"
"0AC961:Skyrim.esm","PerkInvestorRiverwoodWhiteriverTraderList","False","container-only"
"0A6A25:Skyrim.esm","SublistEnchSteelWarAxeStamina","True","both"
"0FD9A4:Skyrim.esm","SublistEnchArmorEbonyHelmet05","False","both"
"026C87:Dragonborn.esm","DLC2StalhrimLightBoss","False","actor-only"
"02BA9B:Dragonborn.esm","DLC2SublistEnchArmorStalhrimHeavyCuirass04","False","container-only"
"037C0D:Skyrim.esm","BaseArrowIron75","False","both"
"01D296:Skyrim.esm","SublistEnchElvenDaggerFrost","True","both"
"075920:Skyrim.esm","VendorBlacksmithEnchArmor100","False","container-only"
"02BBF8:Dragonborn.esm","DLC2LItemEnchArmorHeavyGauntlets","True","container-only"
"1046E8:Skyrim.esm","LootCitizenChildToysList25","False","actor-only"
"04F78B:Skyrim.esm","LootDraugrChestPotions100","False","unreached"
"08B64F:Skyrim.esm","SublistEnchArmorDwarvenGauntlets04","False","both"
"04B573:Skyrim.esm","SublistEnchSteelMaceFire","True","both"
"0A69F5:Skyrim.esm","SublistEnchSteelSwordTurn","True","both"
"01D293:Skyrim.esm","SublistEnchElvenBowTurn","True","both"
"03A1B7:Skyrim.esm","LItemPotionCarry","True","both"
"0B089E:Skyrim.esm","DB10PenitusTorch75","False","actor-only"
"0EA147:Skyrim.esm","CWSoldierSonsGear1H","False","actor-only"
"10D960:Skyrim.esm","LItemFoodPotatoSmall","False","container-only"
"0B5088:Skyrim.esm","SublistEnchArmorIronCuirass02","False","both"
"04B581:Skyrim.esm","LItemEnchIronWarAxe","False","both"
"10F652:Skyrim.esm","LItemSpellTomes00AllRestoration","False","container-only"
"0FD9A0:Skyrim.esm","SublistEnchArmorEbonyCuirass04","False","both"
"03509E:Skyrim.esm","LootWarlockScrolls100","False","both"
"07D981:Skyrim.esm","SublistThalmorArrowsGlass","False","actor-only"
"02AAD8:Dragonborn.esm","DLC2SublistEnchNordicWarAxeFear","True","both"
"000F39:Skyrim.esm","SublistEnchArmorHelmet04Dragonplate05","False","both"
"01D2A3:Skyrim.esm","SublistEnchElvenGreatswordTurn","True","both"
"01E1AA:Dragonborn.esm","DLC2ChitinHeavyAllShield20","False","actor-only"
"10EB32:Skyrim.esm","LItemIronOrSteelWarAxe","False","unreached"
"016749:Skyrim.esm","LItemArmorBootsHeavyTown","True","container-only"
"00E90F:Dawnguard.esm","DLC1LItemEnchWeaponBattleAxeSpecial","True","unreached"
"0A2982:Skyrim.esm","LItemSpellTomes75AllAlteration","False","container-only"
"070C1F:Skyrim.esm","LootDwarvenChestBossBase","False","container-only"
"06A3CC:Skyrim.esm","LootForswornChestBossBase","False","container-only"
"10C45F:Skyrim.esm","LItemVigilantRobes","False","actor-only"
"01A17F:Dawnguard.esm","DLC01DeathItemKeeperBow","False","unreached"
"0571AE:Skyrim.esm","LItemArmorCuirassAnyBest","False","unreached"
"087134:Skyrim.esm","LItemIngredientsRare","False","both"
"01674E:Skyrim.esm","LItemArmorCuirassAnyTown","False","container-only"
"01D267:Skyrim.esm","SublistEnchDwarvenMaceMagicka","True","both"
"0AE741:Skyrim.esm","SublistEnchOrcishBowSoulTrap","True","both"
"02BC31:Dragonborn.esm","DLC2LItemEnchWeaponBowSpecial","True","container-only"
"064A5F:Skyrim.esm","LItemDA13ArmorBootsLight","True","actor-only"
"10E8A5:Skyrim.esm","LItemFurnitureNobleClothing","False","container-only"
"02D279:Skyrim.esm","LItemDraugrShield100","False","actor-only"
"0FDE7A:Skyrim.esm","MGRitualIllusionBooks","False","container-only"
"01CB80:Skyrim.esm","SublistEnchOrcishWarhammerStamina","True","both"
"026B5C:Dragonborn.esm","DLC2BonemoldBoss","False","actor-only"
"0FD9D4:Skyrim.esm","SublistEnchArmorDragonplateGauntlets06","False","both"
"072AEA:Skyrim.esm","VendorGoldInn","False","container-only"
"03505E:Skyrim.esm","LootWarlockArmor15","False","container-only"
"10F5E7:Skyrim.esm","LItemFoodSalt","False","container-only"
"10EE0D:Skyrim.esm","CWBearArmorPlayerReward","False","unreached"
"0FDA14:Skyrim.esm","LItemEnchArmorLightGauntletsNoDragon","True","both"
"10F75E:Skyrim.esm","LItemEnchDaedricAnyArmor","False","unreached"
"0CB3E5:Skyrim.esm","LItemEnchDaedricWeaponParalyze","False","unreached"
"037C0E:Skyrim.esm","BaseArrowSteel75","False","both"
"02B9B0:Dragonborn.esm","DLC2SublistEnchStalhrimGreatswordMagicka","True","container-only"
"02BC38:Dragonborn.esm","DLC2LItemEnchWeaponAnySpecial","False","container-only"
"0ABF42:Skyrim.esm","OutfitListSoldierImperialOfficer","False","actor-only"
"07A830:Skyrim.esm","SublistEnchArmorHideBoots01","False","both"
"0715AC:Skyrim.esm","LootCWImperialsIngots100","False","container-only"
"0FD990:Skyrim.esm","SublistEnchArmorOrcishCuirass03","False","both"
"014CF6:Dawnguard.esm","DLC1LItemAmmoDwarvenBoltGated","False","container-only"
"01CB82:Skyrim.esm","SublistEnchOrcishWarhammerTurn","True","both"
"08FFE9:Skyrim.esm","LItemEnchOrcishBattleaxeFrost","True","unreached"
"09BC3C:Skyrim.esm","LitemArmorShieldHeavyBlacksmith","True","both"
"064A67:Skyrim.esm","LItemDA13ArmorShieldHeavy","True","actor-only"
"01FF0A:Dragonborn.esm","DLC2LItemWeaponWarhammerDremora","True","container-only"
"03525C:Skyrim.esm","LItemStaffDestruction50","False","both"
"070C10:Skyrim.esm","LootDwarvenEnchArmor100","False","container-only"
"089A48:Skyrim.esm","SublistEnchGlassWarhammerFrost","True","both"
"05ADA7:Skyrim.esm","LItemOreIron","False","unreached"
"02B9CD:Dragonborn.esm","DLC2SublistEnchStalhrimSwordTurn","True","container-only"
"03AD84:Skyrim.esm","DeathItemFalmer","False","unreached"
"085D58:Skyrim.esm","FFRiften20SarthisDeathItem","False","unreached"
"02BA9C:Dragonborn.esm","DLC2SublistEnchArmorStalhrimLightCuirass05","False","container-only"
"02AAE8:Dragonborn.esm","DLC2SublistEnchNordicSwordStamina","True","container-only"
"0374EA:Dragonborn.esm","DLC2LItemWeaponAny1HTown","False","container-only"
"0CB3D9:Skyrim.esm","LItemEnchDaedricBow","False","both"
"092A11:Skyrim.esm","SublistEnchArmorSteelPlateGauntlets04","False","both"
"02B9A8:Dragonborn.esm","DLC2SublistEnchStalhrimDaggerAbsorbStamina","True","container-only"
"0899F1:Skyrim.esm","SublistEnchGlassMaceTurn","True","both"
"01ED22:Skyrim.esm","LootFalmerEnchWeapons100","False","container-only"
"0D16E9:Skyrim.esm","LItemMS09HeavyBoots","True","actor-only"
"092B0F:Skyrim.esm","LItemBarrelFoodSame75","False","container-only"
"0899FB:Skyrim.esm","SublistEnchGlassSwordTurn","True","both"
"01710E:Skyrim.esm","LItemIngotQuicksilver50","False","container-only"
"0C9A24:Skyrim.esm","LItemEnchOrcishGreatsword","False","both"
"08AB0A:Skyrim.esm","SublistEnchDaedricBowTurn","True","both"
"09AF0E:Skyrim.esm","LItemMiscVendorMineralsRaw50","True","both"
"01A31F:Dawnguard.esm","DLC1SublistKeeperBow","False","unreached"
"035061:Skyrim.esm","LootWarlockEnchArmor100","False","container-only"
"02BA98:Dragonborn.esm","DLC2SublistEnchArmorStalhrimHeavyBoots06","False","container-only"
"0A273D:Skyrim.esm","LItemSpellTomes25MixedSkills","False","actor-only"
"0B5072:Skyrim.esm","SublistEnchArmorLeatherCuirass02","False","both"
"107323:Skyrim.esm","SublistEnchGlassMaceAbsorbMagicka","True","both"
"02AAD0:Dragonborn.esm","DLC2SublistEnchNordicWarhammerFrost","True","container-only"
"0647AE:Skyrim.esm","LItemForswornBossGauntlets","False","unreached"
"1031A7:Skyrim.esm","LItemEnchWeaponWarhammerSpecial","True","container-only"
"10FE65:Skyrim.esm","TG02MercLItemWarAxe","False","actor-only"
"074A36:Skyrim.esm","LItemPoisonMagicEffectsBest","False","both"
"0F627E:Skyrim.esm","LItemBlacksmithMinWaraxe","True","container-only"
"105EF8:Skyrim.esm","LItemEnchWarlockRobes","True","actor-only"
"0899CF:Skyrim.esm","SublistEnchGlassBowParalyze","True","both"
"10E0E4:Skyrim.esm","LootBookRandom05","True","actor-only"
"08A9A3:Skyrim.esm","SublistEnchDaedricBattleAxeShock","True","both"
"02B9C0:Dragonborn.esm","DLC2SublistEnchStalhrimMaceSoulTrap","True","container-only"
"000F00:Skyrim.esm","SublistArmorShieldDragonplateBest05","False","both"
"0C2966:Skyrim.esm","LootPotionRestoreHMS25","False","container-only"
"03A1B3:Skyrim.esm","LItemPotionFortifyMagicka","True","actor-only"
"08B646:Skyrim.esm","SublistEnchDaedricWarAxeBanish","True","both"
"0A69F4:Skyrim.esm","SublistEnchSteelSwordStamina","True","both"
"10732F:Skyrim.esm","SublistEnchOrcishBattleaxeAbsorbMagicka","True","both"
"0FD9AB:Skyrim.esm","SublistEnchArmorEbonyShield03","False","both"
"0ABF51:Skyrim.esm","OutfitListSoldierSonsOfficer","False","unreached"
"08A38D:Skyrim.esm","LItemSoldierImperialCuirass","True","unreached"
"0ABF4C:Skyrim.esm","OutfitListSoldierSons","False","actor-only"
"0F3929:Skyrim.esm","TGStrongboxIngots50","False","unreached"
"100E70:Skyrim.esm","LItemEnchRingLightArmor","True","both"
"00D0DE:Dawnguard.esm","DLC1SublistEnchDwarvenCrossbowTurn","True","actor-only"
"03CA92:Dragonborn.esm","DLC2DeathItemMiraak","False","unreached"
"09F7ED:Skyrim.esm","WE17BanditOutfitList3","False","actor-only"
"010960:Dawnguard.esm","DLC1LItemDaedricArrmor","False","unreached"
"10FAC0:Skyrim.esm","LootForswornIngredients10","False","actor-only"
"1072E4:Skyrim.esm","SublistEnchDwarvenMaceAbsorbMagicka","True","both"
"01C58E:Skyrim.esm","SublistEnchOrcishSwordFear","True","both"
"0E2D3C:Skyrim.esm","CW01BPlayerHelpItems","False","unreached"
"08A0F8:Skyrim.esm","SublistEnchEbonyGreatswordBanish","True","both"
"0C3498:Skyrim.esm","CWPlayerUniformSons","False","unreached"
"02B0EB:Dragonborn.esm","DLC2SublistEnchStalhrimBowFrost","True","container-only"
"0A2732:Skyrim.esm","LItemSpellTomes50Illusion","False","container-only"
"03CA94:Dragonborn.esm","DLC2MQ06MiraakRewardStaff","True","unreached"
"10FCF1:Skyrim.esm","LItemSpellTomes75Spells","False","container-only"
"10853E:Skyrim.esm","LItemSummersetShadowsArmor","False","actor-only"
"0CB3E9:Skyrim.esm","LItemEnchDaedricWeaponTurn","False","unreached"
"05BF17:Skyrim.esm","MQ304TsunBattleAxe","True","actor-only"
"0B5566:Skyrim.esm","LootBanditEnchWeapons15","False","container-only"
"017159:Skyrim.esm","LItemSoldierSonsWarhammer","True","both"
"000F0B:Skyrim.esm","SublistWeaponBattleaxeDaedric05","False","both"
"10E0DE:Skyrim.esm","LootDrinkList25","False","both"
"00D6F7:Dawnguard.esm","DLC1DeathItemDeathHound","False","unreached"
"08778C:Skyrim.esm","LootBanditGems25","False","both"
"100E6C:Skyrim.esm","LItemEnchRingEnchanting","False","both"
"10D9C2:Skyrim.esm","LItemBarrelFoodRawMeatSame","False","container-only"
"0165C1:Skyrim.esm","LItemWeaponWarhammerTown","True","both"
"064A68:Skyrim.esm","LItemDA13ArmorShieldLight20","True","actor-only"
"04B576:Skyrim.esm","SublistEnchIronWarAxeFire","True","both"
"089D59:Skyrim.esm","SublistEnchEbonyBowFrost","True","both"
"01674F:Skyrim.esm","LItemArmorGauntletsAnyTown","False","container-only"
"000F3F:Skyrim.esm","SublistEnchArmorShield04Dragonplate05","False","both"
"02BC15:Dragonborn.esm","DLC2BaseArrowNordic75","False","both"
"02B0DE:Dragonborn.esm","DLC2SublistEnchStalhrimBattleaxeFear","True","container-only"
"070FFB:Skyrim.esm","LootVampireSoulGems25","False","container-only"
"0B4207:Skyrim.esm","LootDraugrSoulGems100","False","container-only"
"0B421E:Skyrim.esm","SublistEnchArmorStuddedCuirass01","False","both"
"02C495:Dragonborn.esm","DLC2SublistEnchStahlrimDaggerChaos","True","container-only"
"1072F8:Skyrim.esm","SublistEnchEbonyMaceAbsorbHealth","True","both"
"01CFD6:Skyrim.esm","SublistEnchDwarvenDaggerMagicka","True","both"
"00D6F8:Dawnguard.esm","DLC1DeathItemChaurusHunter","False","unreached"
"0F627C:Skyrim.esm","LootWarlockSoulGems10","False","both"
"0ABF49:Skyrim.esm","ArmorStormcloakSetHelmetFullFace","False","actor-only"
"01D2AA:Skyrim.esm","SublistEnchElvenMaceStamina","True","both"
"089DB0:Skyrim.esm","SublistEnchEbonyDaggerParalyze","True","both"
"072AE7:Skyrim.esm","VendorGoldMisc","False","container-only"
"017747:Dragonborn.esm","DLC2LItemIldariRobesDestruction","True","unreached"
"0FD9F8:Skyrim.esm","SublistEnchArmorGlassGauntlets04","False","both"
"0FF20F:Skyrim.esm","TGCachePotionsSpecial25","False","container-only"
"10FCFB:Skyrim.esm","LItemBarrelFoodSame70","False","container-only"
"08B31E:Skyrim.esm","SublistEnchDaedricDaggerShock","True","both"
"0FDA15:Skyrim.esm","LItemEnchArmorLightHelmetNoDragon","True","both"
"107336:Skyrim.esm","SublistEnchOrcishGreatswordAbsorbStamina","True","both"
"01B3A7:Skyrim.esm","ArmorScaledSet","False","unreached"
"1072D9:Skyrim.esm","SublistEnchDaedricWarhammerAbsorbStamina","True","both"
"08B60D:Skyrim.esm","SublistEnchDaedricMaceFire","True","both"
"0DDD75:Skyrim.esm","LItemEnchEbonyBattleaxeBoss","False","unreached"
"01EBD6:Skyrim.esm","LootFalmerSoulGems25","False","both"
"01713B:Skyrim.esm","LItemSoldierImperialArmor","True","unreached"
"089925:Skyrim.esm","SublistEnchIronMaceSoulTrap","True","both"
"0292A9:Dragonborn.esm","DLC2RR02VendilDeathItem","False","unreached"
"10DDB9:Skyrim.esm","LItemSoulGemFullNoBlack","True","container-only"
"01A17E:Dawnguard.esm","DLC1LItemKeeperBowWeapon","True","actor-only"
"02BA99:Dragonborn.esm","DLC2SublistEnchArmorStalhrimLightCuirass03","False","container-only"
"016E1D:Skyrim.esm","LItemRobesCollegeDestruction","True","container-only"
"10C1E4:Skyrim.esm","LItemIngredientJuniperBerries75","False","container-only"
"070C6C:Skyrim.esm","LootWerewolfJewelry15","False","container-only"
"070CCD:Skyrim.esm","LootWerewolfSoulGems100","False","container-only"
"101C26:Skyrim.esm","LootGoldChangeUrns","False","unreached"
"0374E6:Dragonborn.esm","DLC2LItemWeaponGreatSwordTown","True","container-only"
"0B4219:Skyrim.esm","SublistEnchArmorHideGauntlets03","False","both"
"03AC20:Skyrim.esm","LootDraugrChestPotions25","False","container-only"
"017119:Skyrim.esm","LootFalmerRandomSublist","False","actor-only"
"070F2F:Skyrim.esm","LootVampireEnchWeapons15","False","container-only"
"08992B:Skyrim.esm","SublistEnchIronWarhammerSoulTrap","True","both"
"10DF69:Skyrim.esm","LItemEnchNecklaceSmithing","True","both"
"03AD7C:Skyrim.esm","DeathItemElkMale","False","unreached"
"0D06FD:Skyrim.esm","LootGiantEnchWeapons25","False","container-only"
"05BF04:Skyrim.esm","SublistEnchIronWarAxeStamina","True","both"
"01E1AC:Dragonborn.esm","DLC2ChitinHeavyHelmet50","False","actor-only"
"0F77F3:Skyrim.esm","LootDragonArmor25","False","unreached"
"02AAE6:Dragonborn.esm","DLC2SublistEnchNordicSwordShock","True","container-only"
"0C9A29:Skyrim.esm","LItemEnchOrcishWeaponFear","False","unreached"
"0AE730:Skyrim.esm","SublistEnchHuntingBowShock","True","both"
"01D24A:Skyrim.esm","ArmorImperialStuddedSet","False","actor-only"
"0FDA07:Skyrim.esm","SublistEnchArmorDragonscaleBoots06","False","both"
"08A103:Skyrim.esm","SublistEnchEbonyMaceFear","True","both"
"10FACC:Skyrim.esm","DeathItemDraugrMage","False","unreached"
"02AA0D:Dragonborn.esm","DLC2LItemBook3Combined","False","container-only"
"0899F5:Skyrim.esm","SublistEnchGlassSwordFrost","True","both"
"01C096:Skyrim.esm","SublistEnchOrcishBattleaxeSoulTrap","True","both"
"10C1E6:Skyrim.esm","LItemIngredientJuniperBerries","False","container-only"
"070C1A:Skyrim.esm","LootDwarvenScrolls10","False","container-only"
"10CD65:Skyrim.esm","LItemFoodFishHistcarp25","False","container-only"
"0AC971:Skyrim.esm","PerkInvestorSolitudeFletcherList","False","unreached"
"01D273:Skyrim.esm","SublistEnchDwarvenSwordTurn","True","both"
"100E87:Skyrim.esm","LItemEnchRingSkillStealth","False","both"
"032C76:Dragonborn.esm","DLC2LootRieklingSpears50","False","container-only"
"08B649:Skyrim.esm","SublistEnchArmorDwarvenBoots04","False","both"
"10C1FC:Skyrim.esm","LItemIngredientMushroom02","False","container-only"
"089935:Skyrim.esm","LItemEnchIronWeaponFrost","False","unreached"
"0A6A1C:Skyrim.esm","SublistEnchSteelDaggerShock","True","both"
"03A5A6:Skyrim.esm","LootBanditChestPotions15","False","container-only"
"0CB3CA:Skyrim.esm","LItemEnchEbonyMace","False","both"
"01D2B2:Skyrim.esm","SublistEnchElvenSwordStamina","True","both"
"000F4C:Skyrim.esm","SublistEnchArmorGauntlets05Dragonscale05","False","both"
"02AAD3:Dragonborn.esm","DLC2SublistEnchNordicWarhammerShock","True","container-only"
"07161B:Skyrim.esm","LootCWImperialsGoldBoss","True","container-only"
"02B0D9:Dragonborn.esm","DLC2LItemEnchNordicWarhammer","False","container-only"
"10FE62:Skyrim.esm","TG02MercLItemWeaponMissile","False","actor-only"
"105EED:Skyrim.esm","LItemWarlockRobesDestruction","True","actor-only"
"10EB2F:Skyrim.esm","LItemWeapon1HIronAndSteelOnly","False","actor-only"
"08A107:Skyrim.esm","SublistEnchEbonyMaceParalyze","True","both"
"000F0C:Skyrim.esm","SublistWeaponBattleaxeDaedricBest05","False","actor-only"
"089928:Skyrim.esm","LItemEnchIronBattleaxe","False","both"
"02B0C0:Dragonborn.esm","DLC2SublistEnchNordicDaggerParalyze","True","container-only"
"1046DE:Skyrim.esm","LootCitizenNecklaceList75","False","actor-only"
"08B610:Skyrim.esm","SublistEnchDaedricMaceParalyze","True","both"
"0AE732:Skyrim.esm","SublistEnchHuntingBowStamina","True","both"
"08B60A:Skyrim.esm","SublistEnchDaedricGreatswordTurn","True","both"
"107342:Skyrim.esm","SublistEnchOrcishWarhammerAbsorbStamina","True","both"
"08B76C:Skyrim.esm","SublistEnchDaedricWarAxeFire","True","both"
"0A297A:Skyrim.esm","LItemSpellTomes00AllSpells","False","container-only"
"015CCA:Dawnguard.esm","DLC1SublistEnchVampireRobesConjuration","True","actor-only"
"000F4B:Skyrim.esm","SublistEnchArmorGauntlets04Dragonscale05","False","both"
"02B9D5:Dragonborn.esm","DLC2SublistEnchStalhrimWarAxeFrost","True","both"
"04B14A:Skyrim.esm","SublistEnchIronSwordShock","True","both"
"02BC2F:Dragonborn.esm","DLC2LItemSpecialLoot10","False","container-only"
"037503:Dragonborn.esm","DLC2LItemEnchArmorHeavyBootsNoDragon","True","container-only"
"0AE73A:Skyrim.esm","SublistEnchImperialBowStamina","True","both"
"0B4203:Skyrim.esm","LootDraugrArrows100","False","container-only"
"070EA3:Skyrim.esm","LootWerewolfGold","True","container-only"
"0C3C9B:Skyrim.esm","DeathItemBandit","False","unreached"
"07A834:Skyrim.esm","SublistEnchArmorHideShield01","False","both"
"000EF8:Skyrim.esm","SublistArmorGauntletsDragonplateBest05","False","container-only"
"02C44E:Dragonborn.esm","DLC2LootDwarvenEnchWeapon20","False","container-only"
"0C9A34:Skyrim.esm","LItemEnchDwarvenGreatSword","False","both"
"026B4A:Dragonborn.esm","DLC2BonemoldHelmet50","False","actor-only"
"0351DD:Skyrim.esm","LItemStaffConjuration75","False","both"
"0DDD71:Skyrim.esm","LItemDraugr04BossWeapon2HMagic","True","actor-only"
"02B9A4:Dragonborn.esm","DLC2SublistEnchStalhrimDaggerStamina","True","container-only"
"0F4C7F:Skyrim.esm","LItemArmorDwarvenBootsHeavy","True","unreached"
"02AAF5:Dragonborn.esm","DLC2SublistEnchNordicMaceStamina","True","container-only"
"089905:Skyrim.esm","SublistEnchIronSwordFear","True","both"
"02930F:Dragonborn.esm","DLC2ExpSpiderLItemGemRubyFlawless","False","unreached"
"065A4A:Skyrim.esm","LItemPotionFortifyBlockBest","True","container-only"
"00D0E7:Dawnguard.esm","DLC1SublistEnchCrossbowShock","True","actor-only"
"10D964:Skyrim.esm","LItemFoodSaltSmall","False","container-only"
"0AE73E:Skyrim.esm","SublistEnchOrcishBowFrost","True","both"
"1046D3:Skyrim.esm","LootCitizenPocketsRich","False","actor-only"
"0FFE9F:Skyrim.esm","LItemLeatherAndStrips75","False","container-only"
"0FD9CE:Skyrim.esm","SublistEnchArmorDragonplateHelmet06","False","both"
"01CB39:Skyrim.esm","SublistEnchOrcishWarhammerMagicka","True","both"
"0D16EA:Skyrim.esm","LItemMS09HeavyCuirass","True","actor-only"
"02BA63:Dragonborn.esm","DLC2SublistEnchArmorChitinHeavyBoots02","False","container-only"
"016742:Skyrim.esm","LItemArmorGauntletsAny","False","both"
"04B149:Skyrim.esm","SublistEnchIronSwordFrost","True","both"
"0FF7E2:Skyrim.esm","LItemEnchBlacksmithBow75","True","container-only"
"0442FF:Skyrim.esm","LItemForswornBossCuirass","False","unreached"
"0CB3E2:Skyrim.esm","LItemEnchDaedricWeaponFire","False","unreached"
"0FF7E0:Skyrim.esm","LItemVendorSpellTomes00All50","False","container-only"
"00F1AF:Dawnguard.esm","DLC1VendorGadgetsSorineJurardBoltsEnhanced","False","container-only"
"02C44A:Dragonborn.esm","DLC2LootArrowsAll100","True","container-only"
"000F45:Skyrim.esm","SublistEnchArmorBoots04Dragonscale05","False","both"
